"TimeStamp","Delta_TP9","Delta_AF7","Delta_AF8","Delta_TP10","Theta_TP9","Theta_AF7","Theta_AF8","Theta_TP10","Alpha_TP9","Alpha_AF7","Alpha_AF8","Alpha_TP10","Beta_TP9","Beta_AF7","Beta_AF8","Beta_TP10","Gamma_TP9","Gamma_AF7","Gamma_AF8","Gamma_TP10","RAW_TP9","RAW_AF7","RAW_AF8","RAW_TP10","AUX_RIGHT","Accelerometer_X","Accelerometer_Y","Accelerometer_Z","Gyro_X","Gyro_Y","Gyro_Z","HeadBandOn","HSI_TP9","HSI_AF7","HSI_AF8","HSI_TP10","Battery","Elements","time_in","total_alpha","total_beta","total_gamma","total_delta","total_theta"
"2024-02-12 23:31:06.987",0.3501205,-0.4171848,0,-0.29652736,0.25437963,-0.33839062,0,-0.05156225,0.8060177,0.45013726,0,0.35818797,0.6129772,-0.12080434,0,0.35495847,0.5377597,-0.3080395,0,0.47093445,1008.93774,794.17584,1052.8572,1463.0403,1166.0806,-0.06640625,0.04229736328125,0.99188232421875,6.56463623046875,-2.26547241210938,1.03179931640625,1,1,1,2,4,30,"",6480,1.61434293,0.84713133,0.70065465,-0.36359166,-0.13557324
"2024-02-12 23:31:07.995",0.04190409,-0.5629617,0,-0.29652736,0.48287812,-0.28384188,0,-0.05156225,0.8774844,0.30987448,0,0.35818797,0.5777928,-0.1277847,0,0.35495847,0.44213608,-0.25363335,0,0.47093445,1070.586,794.17584,1145.1282,161.97803,1085.4945,-0.0435791015625,0.03167724609375,0.989501953125,5.4132080078125,-4.366455078125,-0.2691650390625,1,1,1,2,4,30,"",6481,1.54554685,0.80496657,0.65943718,-0.81758497,0.14747399
"2024-02-12 23:31:09.000",-0.10685827,-0.55579126,0,-0.29652736,0.67271,-0.0998833,0,-0.05156225,0.8980384,0.31983328,0,0.35818797,0.5993573,-0.037913736,0,0.35495847,0.30795312,-0.3057159,0,0.47093445,1048.4249,803.0403,1096.7766,84.61539,1104.8352,-0.04290771484375,0.05389404296875,0.99267578125,4.71038818359375,-2.51968383789062,0.157012939453125,1,1,1,2,4,30,"",6483,1.57605965,0.916402034,0.47317167,-0.95917689,0.52126445
"2024-02-12 23:31:10.009",-0.15226893,-0.66416943,0,-0.29652736,0.29328382,-0.08853819,0,-0.05156225,0.76831704,0.24737543,0,0.35818797,0.4908833,-0.09427652,0,0.35495847,0.4314842,-0.36584526,0,0.47093445,1033.5165,794.9817,983.1502,139.01099,1066.9597,-0.03729248046875,0.0474853515625,0.990478515625,4.23934936523438,-3.828125,-0.770111083984375,1,1,1,2,4,30,"",6484,1.37388044,0.75156525,0.53657339,-1.11296572,0.15318338
"2024-02-12 23:31:11.019",-0.13719931,-0.40400124,0,-0.29652736,0.12065889,-0.23321025,0,-0.05156225,0.67004097,0.23028155,0,0.35818797,0.49483448,-0.19764312,0,0.35495847,0.21525922,-0.46950597,0,0.47093445,885.2381,799.81683,853.4066,1156.0073,682.1612,-0.03753662109375,0.04052734375,0.989501953125,4.77020263671875,-3.21502685546875,-0.83740234375,1,1,1,2,4,30,"",6485,1.25851049,0.65214983,0.2166877,-0.83772791,-0.16411361
"2024-02-12 23:31:12.031",0.0041832677,-0.2567107,0,-0.29652736,0.5388619,-0.14643633,0,-0.05156225,0.7996809,-0.15116383,0,0.35818797,0.52091694,-0.06501902,0,0.35495847,0.18089066,-0.4083373,0,0.47093445,989.59705,797.8022,964.21246,1638.3151,745.42126,-0.03118896484375,0.04052734375,0.98809814453125,4.52346801757812,-2.53463745117188,-1.55517578125,1,1,1,2,4,30,"",6486,1.00670504,0.81085639,0.24348781,-0.5490547923,0.34086332
"2024-02-12 23:31:13.044",0.14636348,0.10820149,0,-0.29652736,0.4083404,-0.3550116,0,-0.05156225,0.7785756,0.2355974,0,0.35818797,0.41772318,-0.07147654,0,0.35495847,0.20722824,-0.27529562,0,0.47093445,816.337,781.28204,598.7546,758.315,700.293,-0.03167724609375,0.04986572265625,0.990966796875,4.44122314453125,-3.10287475585938,-0.6878662109375,1,1,1,2,4,30,"",6487,1.37236097,0.70120511,0.40286707,-0.04196239,0.00176655000000001
"2024-02-12 23:31:14.045",0.13554175,0.44221324,0,-0.29652736,-0.0034240375,-0.116593145,0,-0.05156225,0.45795375,0.3662966,0,0.35818797,0.4820116,0.24857917,0,0.35495847,0.34129003,0.25851908,0,0.47093445,904.9817,795.78754,818.3516,1288.5714,768.3883,-0.02301025390625,0.041259765625,0.99530029296875,5.1141357421875,-3.19259643554688,-0.605621337890625,1,1,1,2,4,30,"",6488,1.18243832,1.08554924,1.07074356,0.28122763,-0.1715794325
"2024-02-12 23:31:15.057",0.13554175,0.029519096,0,-0.29652736,-0.0034240375,-0.29576936,0,-0.05156225,0.45795375,0.26988465,0,0.35818797,0.4820116,0.173986,0,0.35495847,0.34129003,0.22779842,0,0.47093445,1012.1612,796.99634,995.2381,39.89011,794.17584,-0.01922607421875,0.0423583984375,0.99224853515625,5.51040649414062,-4.76272583007812,-0.7177734375,1,1,1,2,4,30,"",6489,1.08602637,1.01095607,1.0400229,-0.131466514,-0.3507556475
"2024-02-12 23:31:16.066",0.438717,0.52866185,0,-0.29652736,0.883466,0.27677602,0,-0.05156225,1.0004283,0.32652223,0,0.35818797,0.62939835,-0.04396514,0,0.35495847,0.41406623,-0.26059797,0,0.47093445,839.304,804.2491,712.7839,825.6044,599.9634,-0.04620361328125,0.04205322265625,0.990234375,5.06927490234375,-1.54022216796875,-0.112152099609375,1,1,1,2,4,30,"",6490,1.6851385,0.94039168,0.62440271,0.67085149,1.10867977
"2024-02-12 23:31:17.078",0.6336861,0.46997476,0,-0.29652736,0.7677241,0.29247805,0,-0.05156225,0.91031235,0.17323261,0,0.35818797,0.6943677,-0.10456636,0,0.35495847,0.40336215,-0.38743636,0,0.47093445,628.97437,800.2198,498.82785,391.24542,363.04028,-0.04180908203125,0.03704833984375,0.99560546875,4.89730834960938,-3.70849609375,0.1495361328125,1,1,1,2,4,30,"",6491,1.44173293,0.94475981,0.48686024,0.8071335,1.0086399
"2024-02-12 23:31:18.086",0.35067847,-0.60659313,0,-0.29652736,0.4735777,-0.21355039,0,-0.05156225,0.6051661,-0.023836544,0,0.35818797,0.5439482,-0.15803003,0,0.35495847,0.45533323,-0.37672403,0,0.47093445,727.28937,795.78754,637.03296,620.10986,359.011,-0.0364990234375,0.03759765625,0.99163818359375,4.94216918945312,-3.97018432617188,0.0299072265625,1,1,1,2,4,30,"",6492,0.939517526,0.74087664,0.54954365,-0.55244202,0.20846506
"2024-02-12 23:31:19.095",0.90409166,0.0455519,0,-0.29652736,0.42996565,-0.09266513,0,-0.05156225,0.6707581,-0.2211904,0,0.35818797,0.46198487,-0.1105119,0,0.35495847,0.38729352,-0.44400916,0,0.47093445,562.0879,792.1612,497.61905,58.424908,395.27472,-0.0181884765625,0.0372314453125,0.9923095703125,5.48797607421875,-3.20755004882812,-1.23367309570312,1,1,1,2,4,30,"",6493,0.80775567,0.70643144,0.41421881,0.6531162,0.28573827
"2024-02-12 23:31:20.100",0.5072441,-0.29830888,0,-0.29652736,0.28446642,-0.17034343,0,-0.05156225,0.7525972,-0.23557475,0,0.35818797,0.5431841,-0.07958008,0,0.35495847,0.32884097,-0.38974944,0,0.47093445,653.95605,794.57874,524.21246,447.25275,395.27472,-0.02972412109375,0.0391845703125,0.99493408203125,4.41131591796875,-2.66921997070312,-1.20376586914062,1,1,1,1,4,30,"",6494,0.87521042,0.81856249,0.41002598,-0.08759214,0.06256074
"2024-02-12 23:31:21.108",-0.034089103,-0.64535886,0,-0.29652736,0.44946536,-0.30546093,0,-0.05156225,0.82954013,0.024674876,0,0.35818797,0.5442258,-0.29710498,0,0.35495847,0.35105264,-0.2097302,0,0.47093445,746.2271,793.36993,707.1429,659.59705,447.65567,-0.02294921875,0.0382080078125,0.99334716796875,4.47113037109375,-3.48419189453125,0.127105712890625,1,1,1,2,4,30,"",6495,1.212402976,0.60207929,0.61225689,-0.975975323,0.09244218
"2024-02-12 23:31:22.114",0.14408733,-0.48592672,0,-0.29652736,0.5870394,-0.29056796,0,-0.05156225,0.89039916,0.11064623,0,0.35818797,0.46270564,-0.082292184,0,0.35495847,0.2795666,-0.3264256,0,0.47093445,575.78754,796.5934,411.79486,149.8901,339.67032,-0.02581787109375,0.029296875,0.98968505859375,4.59075927734375,-3.23745727539062,-0.8673095703125,1,1,1,2,4,30,"",6496,1.35923336,0.735371926,0.42407545,-0.63836675,0.24490919
"2024-02-12 23:31:23.122",0.2608332,-0.34823745,0,-0.29652736,0.58063436,-0.13992287,0,-0.05156225,0.7918584,0.052387457,0,0.35818797,0.5530712,-0.081262,0,0.35495847,0.38742378,-0.40799284,0,0.47093445,516.1539,798.20514,332.82053,0,401.3187,-0.01763916015625,0.03546142578125,0.996337890625,4.04495239257812,-3.23745727539062,-0.85235595703125,1,1,1,2,4,30,"",6497,1.202433827,0.82676767,0.45036539,-0.38393161,0.38914924
"2024-02-12 23:31:24.128",0.6780622,-0.16459712,0,-0.29652736,0.5850759,-0.1786471,0,-0.05156225,0.9064938,0.0852008,0,0.35818797,0.43452844,-0.05491758,0,0.35495847,0.29975933,-0.3953446,0,0.47093445,539.12085,786.9231,480.29303,0,261.90475,-0.02447509765625,0.04180908203125,0.99261474609375,4.58328247070312,-3.24493408203125,0.49346923828125,1,1,1,2,4,30,"",6498,1.34988257,0.73456933,0.37534918,0.21693772,0.35486655
"2024-02-12 23:31:25.142",0.78523123,-0.040520832,0,-0.29652736,0.7569106,-0.044919226,0,-0.05156225,1.2574612,0.098715,0,0.35818797,0.52708596,-0.08712757,0,0.35495847,0.36152998,-0.3618458,0,0.47093445,611.6484,791.75824,512.9304,295.75092,311.86813,-0.02093505859375,0.0296630859375,0.9915771484375,4.77767944335938,-2.86361694335938,-0.7476806640625,1,1,1,2,4,30,"",6499,1.71436417,0.79491686,0.47061863,0.448183038,0.660429124
"2024-02-12 23:31:26.158",0.3263585,-0.14597331,0,-0.29652736,0.4705929,0.06773571,0,-0.05156225,1.0241326,0.18851915,0,0.35818797,0.48353404,-0.0818453,0,0.35495847,0.33911207,-0.34371442,0,0.47093445,678.1319,796.5934,640.2564,330,691.8315,-0.032470703125,0.02960205078125,0.99072265625,5.1739501953125,-3.63372802734375,-0.605621337890625,1,1,1,2,4,30,"",6500,1.57083972,0.75664721,0.4663321,-0.11614217,0.48676636
"2024-02-12 23:31:27.168",0.33324912,-0.08193113,0,-0.29652736,0.3330842,-0.07589484,0,-0.05156225,0.5733756,0.15868674,0,0.35818797,0.4795077,-0.03139774,0,0.35495847,0.21852395,-0.34873402,0,0.47093445,575.78754,788.93774,639.0476,0,547.98535,-0.0179443359375,0.0372314453125,0.9959716796875,4.32159423828125,-3.07296752929688,0.022430419921875,1,1,1,2,4,30,"",6501,1.09025031,0.80306843,0.34072438,-0.04520937,0.20562711
"2024-02-12 23:31:28.173",0.4588277,-0.12624642,0,-0.29652736,0.42944354,0.05564958,0,-0.05156225,1.0269879,0.23255882,0,0.35818797,0.5581189,-0.14124343,0,0.35495847,0.3180016,-0.42415813,0,0.47093445,514.1392,797.8022,449.67032,0,463.36996,-0.02520751953125,0.0428466796875,0.9920654296875,4.50851440429688,-2.87109375,0.097198486328125,1,1,1,2,4,30,"",6502,1.61773469,0.77183394,0.36477792,0.03605392,0.43353087
"2024-02-12 23:31:29.180",0.30374658,-0.38407984,0,-0.29652736,0.498542,-0.06410165,0,-0.05156225,0.91861093,0.17974137,0,0.35818797,0.4611359,-0.15941012,0,0.35495847,0.27475512,-0.5067482,0,0.47093445,645.4945,792.1612,596.7399,161.57509,688.20514,-0.02215576171875,0.0347900390625,0.99169921875,5.263671875,-2.691650390625,-0.186920166015625,1,1,1,2,4,30,"",6503,1.45654027,0.65668425,0.23894137,-0.37686062,0.3828781
"2024-02-12 23:31:30.185",0.7220593,0.15225269,0,-0.29652736,0.5727779,-0.14968812,0,-0.05156225,1.1160853,0.15521929,0,0.35818797,0.63641614,-0.13201547,0,0.35495847,0.29450446,-0.3869175,0,0.47093445,832.4542,801.8315,843.73627,942.4542,834.4689,-0.02545166015625,0.036376953125,0.9937744140625,5.12161254882812,-3.46923828125,-0.58319091796875,1,1,1,2,4,30,"",6504,1.62949256,0.85935914,0.37852141,0.57778463,0.37152753
"2024-02-12 23:31:31.192",0.4790829,0.042100456,0,-0.29652736,1.083385,-0.074959524,0,-0.05156225,1.372736,0.20679277,0,0.35818797,0.7164621,0.005554203,0,0.35495847,0.31708342,-0.30354717,0,0.47093445,702.71063,796.5934,745.82416,541.9414,851.39197,-0.02685546875,0.04083251953125,0.9976806640625,4.89730834960938,-3.00567626953125,-0.770111083984375,1,1,1,2,4,30,"",6505,1.93771674,1.076974773,0.4844707,0.224655996,0.956863226
"2024-02-12 23:31:32.199",0.020110637,-0.48003852,0,-0.29652736,0.77971727,-0.14198188,0,-0.05156225,1.2384015,0.06455207,0,0.35818797,0.7160948,0.04547653,0,0.35495847,0.2648734,-0.20918925,0,0.47093445,612.4542,792.5641,546.77655,19.74359,587.47253,-0.02294921875,0.04583740234375,0.9970703125,4.59823608398438,-2.72903442382812,0.46356201171875,1,1,1,2,4,30,"",6506,1.66114154,1.1165298,0.5266186,-0.756455243,0.58617314
"2024-02-12 23:31:33.213",-0.35279134,-0.46976244,0,-0.29652736,0.42336303,-0.44338334,0,-0.05156225,0.8832562,0.033654373,0,0.35818797,0.62063396,-0.12695114,0,0.35495847,0.40223393,-0.27403963,0,0.47093445,786.52014,790.9524,814.3223,879.19415,847.3626,-0.02923583984375,0.02801513671875,0.996337890625,4.83749389648438,-3.21502685546875,-0.6280517578125,1,1,1,2,4,30,"",6507,1.275098543,0.84864129,0.59912875,-1.11908114,-0.07158256
"2024-02-12 23:31:34.221",-0.05146978,-0.5200628,0,-0.29652736,0.29986256,-0.31981093,0,-0.05156225,0.7660006,-0.009756781,0,0.35818797,0.51000154,-0.21309717,0,0.35495847,0.32773086,-0.2772186,0,0.47093445,689.011,793.36993,720.0366,406.55676,742.1978,-0.02056884765625,0.03118896484375,0.9923095703125,4.62814331054688,-3.70101928710938,-1.03927612304688,1,1,1,2,4,30,"",6508,1.114431789,0.65186284,0.52144671,-0.86805994,-0.07151062
"2024-02-12 23:31:35.229",-0.04978077,-0.6899137,0,-0.29652736,0.13308035,-0.4822447,0,-0.05156225,0.58286756,-0.10047777,0,0.35818797,0.37178808,-0.224858,0,0.35495847,0.35308433,-0.43803495,0,0.47093445,877.5824,802.6374,849.7802,1038.3517,833.2601,-0.0233154296875,0.02996826171875,0.9954833984375,4.90478515625,-2.67669677734375,-0.31402587890625,1,1,1,2,4,30,"",6509,0.84057776,0.50188855,0.38598383,-1.03622183,-0.4007266
"2024-02-12 23:31:36.243",-0.27387035,-0.78672,0,-0.29652736,0.072040305,-0.37976784,0,-0.05156225,0.7987509,-0.26476917,0,0.35818797,0.5278126,-0.13384117,0,0.35495847,0.40670642,-0.3422845,0,0.47093445,767.1795,795.78754,745.42126,800.2198,813.5165,-0.021240234375,0.0350341796875,0.98944091796875,4.35897827148438,-3.10287475585938,0.73272705078125,1,1,1,2,4,30,"",6510,0.8921697,0.7489299,0.53535637,-1.35711771,-0.359289785
"2024-02-12 23:31:37.247",-0.021476274,-0.64528376,0,-0.29652736,0.21475115,-0.19962028,0,-0.05156225,0.7576581,0.07836911,0,0.35818797,0.43214947,-0.14353342,0,0.35495847,0.25900158,-0.30290514,0,0.47093445,949.707,788.5348,1044.3956,1242.6373,1033.5165,-0.03131103515625,0.032470703125,0.98907470703125,5.77957153320312,-4.8150634765625,-0.067291259765625,1,1,1,2,4,25,"",6511,1.19421518,0.64357452,0.42703089,-0.963287394,-0.03643138
"2024-02-12 23:31:38.257",-0.08577315,-0.31936017,0,-0.29652736,0.35310403,-0.3592036,0,-0.05156225,0.74242127,0.008893285,0,0.35818797,0.48999682,-0.036552902,0,0.35495847,0.32898328,-0.26771232,0,0.47093445,1041.5751,795.38464,1067.7656,146.26373,1093.956,-0.0108642578125,0.01953125,0.99432373046875,4.1571044921875,-2.94586181640625,-1.33834838867188,1,1,1,2,4,25,"",6512,1.109502525,0.808402388,0.53220541,-0.70166068,-0.05766182
"2024-02-12 23:31:39.270",-0.08709384,-0.43496376,0,-0.29652736,0.6122203,-0.45292518,0,-0.05156225,1.0230442,-0.08291073,0,0.35818797,0.5170104,-0.044321615,0,0.35495847,0.31793964,-0.25365904,0,0.47093445,1003.2967,787.326,1045.6044,1555.3114,1142.7106,-0.02099609375,0.0302734375,0.9962158203125,4.00009155273438,-3.51409912109375,-0.7476806640625,1,1,1,2,4,25,"",6513,1.29832144,0.827647255,0.53521505,-0.81858496,0.10773287
"2024-02-12 23:31:40.278",-0.067907676,-0.40823248,0,-0.29652736,0.54531014,-0.27882943,0,-0.05156225,1.106702,0.28687802,0,0.35818797,0.38724858,-0.19648944,0,0.35495847,0.3821378,-0.4184422,0,0.47093445,1070.586,800.2198,1168.0952,159.56044,1028.6813,-0.0240478515625,0.02703857421875,0.9910888671875,4.74777221679688,-3.17764282226562,-0.844879150390625,1,1,1,2,4,25,"",6514,1.75176799,0.54571761,0.43463005,-0.772667516,0.21491846
"2024-02-12 23:31:41.283",-0.06548955,-0.5330888,0,-0.29652736,0.37753996,-0.30210352,0,-0.05156225,0.8307231,0.2643029,0,0.35818797,0.28410932,-0.059614483,0,0.35495847,0.2764546,-0.5839626,0,0.47093445,1055.2748,792.1612,1000.87915,123.2967,1164.4689,-0.02032470703125,0.03546142578125,0.9923095703125,5.80947875976562,-3.19259643554688,0.61309814453125,1,1,1,1,4,25,"",6515,1.45321397,0.579453307,0.16342645,-0.89510571,0.02387419
"2024-02-12 23:31:42.292",0.102994606,-0.2938908,0,-0.29652736,0.42702103,-0.27894503,0,-0.05156225,0.75493574,-0.080328695,0,0.35818797,0.32219598,-0.034146965,0,0.35495847,0.28236443,-0.36769795,0,0.47093445,1014.57874,800.6227,909.41394,116.04395,927.5458,-0.01513671875,0.04132080078125,0.9920654296875,5.46554565429688,-1.21871948242188,-0.299072265625,1,1,1,2,4,25,"",6516,1.032795015,0.643007485,0.38560093,-0.487423554,0.09651375
"2024-02-12 23:31:43.299",0.16584526,-0.33104423,0,-0.29652736,0.13521977,-0.4409868,0,-0.05156225,0.63206387,-0.2663094,0,0.35818797,0.43754044,-0.080211125,0,0.35495847,0.23830253,-0.23284788,0,0.47093445,1070.1831,802.23444,1145.5311,160.76923,992.01465,-0.0194091796875,0.03826904296875,0.99285888671875,5.18142700195312,-4.35150146484375,-0.306549072265625,1,1,1,2,4,25,"",6517,0.72394244,0.712287785,0.4763891,-0.46172633,-0.35732928
"2024-02-12 23:31:44.313",-0.0093360385,-0.36334082,0,-0.29652736,0.08970981,-0.5483276,0,-0.05156225,0.4720491,0.021161566,0,0.35818797,0.48738995,-0.057404056,0,0.35495847,0.35512686,-0.46244955,0,0.47093445,973.47986,804.65204,945.6777,1609.7069,808.68134,-0.0245361328125,0.03448486328125,0.990478515625,4.76272583007812,-3.15521240234375,-0.171966552734375,1,1,1,1,4,25,"",6518,0.851398636,0.784944364,0.36361176,-0.6692042185,-0.51018004
"2024-02-12 23:31:45.320",-0.16385347,-0.4926536,0,-0.29652736,0.14486708,-0.47986382,0,-0.05156225,0.40504625,0.05941407,0,0.35818797,0.50669533,0.044711284,0,0.35495847,0.43356606,-0.4009361,0,0.47093445,808.2784,797.8022,744.61536,777.6557,593.1135,-0.03717041015625,0.0325927734375,0.9910888671875,5.18142700195312,-1.89910888671875,0.142059326171875,1,1,1,1,4,25,"",6519,0.82264829,0.906365084,0.50356441,-0.95303443,-0.38655899
"2024-02-12 23:31:46.329",-0.08950708,-0.60346,0,-0.29652736,0.28815025,-0.4585531,0,-0.05156225,0.7773576,-0.10500145,0,0.35818797,0.57436395,-0.012112818,0,0.35495847,0.28368253,-0.40511045,0,0.47093445,924.7253,794.57874,936.4103,1317.9854,657.5824,-0.024169921875,0.02813720703125,0.99273681640625,5.562744140625,-2.6318359375,0.1495361328125,1,1,1,1,4,25,"",6520,1.03054412,0.917209602,0.34950653,-0.98949444,-0.2219651
"2024-02-12 23:31:47.342",-0.09441343,-0.8371173,0,-0.29652736,0.4686107,-0.3725626,0,-0.05156225,1.0535344,0.075916566,0,0.35818797,0.534335,-0.23974942,0,0.35495847,0.22265568,-0.43158603,0,0.47093445,1032.3077,798.20514,794.57874,94.28571,1237.8022,-0.0206298828125,0.03955078125,0.99676513671875,5.62255859375,-4.00009155273438,0.07476806640625,1,1,1,1,4,25,"",6521,1.487638936,0.64954405,0.2620041,-1.22805809,0.04448585
"2024-02-12 23:31:48.348",0.07451575,-0.6659235,0,-0.29652736,0.6162166,-0.35026267,0,-0.05156225,1.1263305,0.100720964,0,0.35818797,0.36778858,-0.049333915,0,0.35495847,0.2402396,-0.37796998,0,0.47093445,861.8681,799.41394,818.3516,1010.54944,662.4176,-0.028076171875,0.0364990234375,0.99285888671875,5.87677001953125,-3.38699340820312,-0.321502685546875,1,1,1,1,4,25,"",6522,1.585239434,0.673413135,0.33320407,-0.88793511,0.21439168
"2024-02-12 23:31:49.363",-0.056932,-0.608701,0,-0.29652736,0.83450687,-0.24664073,0,-0.05156225,1.2450625,-0.08507136,0,0.35818797,0.40972617,-0.12013061,0,0.35495847,0.124025024,-0.4079505,0,0.47093445,701.50183,802.6374,670.07324,531.4652,342.89377,-0.02764892578125,0.03485107421875,0.995849609375,4.43374633789062,-2.62435913085938,-1.17385864257812,1,1,1,1,4,25,"",6523,1.51817911,0.64455403,0.187008974,-0.96216036,0.53630389
"2024-02-12 23:31:50.370",-0.119883806,-0.64861184,0,-0.29652736,1.1390458,-0.22666544,0,-0.05156225,1.4617308,-0.1118266,0,0.35818797,0.6054885,-0.06992665,0,0.35495847,0.38903564,-0.43366966,0,0.47093445,803.0403,798.60803,802.6374,781.28204,611.6484,-0.03076171875,0.032470703125,0.9937744140625,4.80758666992188,-3.37203979492188,-0.500946044921875,1,1,1,1,4,25,"",6524,1.70809217,0.89052032,0.42630043,-1.065023006,0.86081811
"2024-02-12 23:31:51.384",0.13832667,-0.6480959,0,-0.29652736,1.0789149,-0.4735971,0,-0.05156225,1.496984,-0.09302,0,0.35818797,0.7288504,0.061037194,0,0.35495847,0.44398054,-0.30796465,0,0.47093445,940.4396,800.2198,881.2088,1361.5018,722.8571,-0.01953125,0.03533935546875,0.9908447265625,5.07675170898438,-3.57391357421875,-1.1065673828125,1,1,1,1,4,25,"",6525,1.76215197,1.144846064,0.60695034,-0.80629659,0.55375555
"2024-02-12 23:31:52.392",0.10033994,-0.33777124,0,-0.29652736,0.5907382,-0.3786389,0,-0.05156225,1.049256,0.0007228235,0,0.35818797,0.52873796,0.08437705,0,0.35495847,0.29138187,-0.19920252,0,0.47093445,757.1062,795.78754,720.0366,666.04395,330.40292,-0.0198974609375,0.03424072265625,0.9842529296875,5.5029296875,-3.00567626953125,-1.12899780273438,1,1,1,1,4,25,"",6526,1.4081667935,0.96807348,0.5631138,-0.53395866,0.16053705
"2024-02-12 23:31:53.398",-0.050633322,-0.45730245,0,-0.29652736,0.60936385,-0.12905264,0,-0.05156225,0.9947923,0.03986517,0,0.35818797,0.48497993,0.07685486,0,0.35495847,0.29261523,-0.24084957,0,0.47093445,880.80585,788.5348,901.75824,1083.8828,700.293,-0.0146484375,0.03839111328125,0.9979248046875,4.79263305664062,-1.98883056640625,-0.7476806640625,1,1,1,1,4,25,"",6527,1.39284544,0.91679326,0.52270011,-0.804463132,0.42874896
"2024-02-12 23:31:54.412",-0.052338816,-0.5824497,0,-0.29652736,0.46796545,-0.12045256,0,-0.05156225,0.8405155,-0.077116586,0,0.35818797,0.57869583,0.020134665,0,0.35495847,0.29647827,-0.45475173,0,0.47093445,697.47253,791.3553,650.32965,567.72894,426.30035,-0.01806640625,0.04547119140625,0.99859619140625,3.50662231445312,-2.66921997070312,0.127105712890625,1,1,1,1,4,25,"",6528,1.121586884,0.953788965,0.31266099,-0.931315876,0.29595064
"2024-02-12 23:31:55.419",-0.1864531,-0.58571154,0,-0.29652736,0.5813144,-0.55589086,0,-0.05156225,0.97403395,-0.28306127,0,0.35818797,0.6053996,0.02540623,0,0.35495847,0.24259046,-0.28813484,0,0.47093445,576.1905,792.1612,516.1539,23.772894,110,-0.0408935546875,0.03070068359375,0.989501953125,4.74777221679688,-3.24493408203125,-0.6878662109375,1,1,1,2,4,25,"",6529,1.04916065,0.9857643,0.42539007,-1.068692,-0.02613871
"2024-02-12 23:31:56.424",-0.14884943,-0.5765132,0,-0.29652736,0.5841206,-0.46084026,0,-0.05156225,1.022674,-0.17895865,0,0.35818797,0.6202375,-0.037311796,0,0.35495847,0.23921946,-0.16930199,0,0.47093445,664.0293,792.1612,569.34064,462.96704,317.50916,-0.0269775390625,0.030517578125,0.98809814453125,4.95712280273438,-3.93280029296875,-0.800018310546875,1,1,1,2,4,25,"",6530,1.20190332,0.937884174,0.54085192,-1.02188999,0.07171809
"2024-02-12 23:31:57.432",-0.27171963,-0.6338344,0,-0.29652736,0.7773414,-0.37157965,0,-0.05156225,0.9745075,-0.08333504,0,0.35818797,0.6288922,-0.08525657,0,0.35495847,0.35275093,-0.30017072,0,0.47093445,543.5531,801.02563,396.0806,0,338.0586,-0.034423828125,0.02081298828125,0.99285888671875,3.75335693359375,-2.97576904296875,-0.635528564453125,1,1,1,2,4,25,"",6531,1.24936043,0.8985941,0.52351466,-1.20208139,0.3541995
"2024-02-12 23:31:58.442",-0.22845109,-0.320449,0,-0.29652736,0.56711334,-0.30576065,0,-0.05156225,0.78423536,-0.065973245,0,0.35818797,0.4475113,0.029620962,0,0.35495847,0.25015244,-0.37350467,0,0.47093445,529.85345,794.57874,404.1392,0,461.35532,-0.0274658203125,0.0323486328125,0.9962158203125,5.52536010742188,-2.20565795898438,0.01495361328125,1,1,1,2,4,25,"",6532,1.076450085,0.832090732,0.34758222,-0.84542745,0.20979044
"2024-02-12 23:31:59.452",-0.34382132,-0.30965698,0,-0.29652736,0.63432306,-0.364463,0,-0.05156225,1.0586736,-0.07485937,0,0.35818797,0.5414638,0.013800573,0,0.35495847,0.19617942,-0.3581283,0,0.47093445,518.5714,787.72894,550.80585,0,346.92307,-0.03265380859375,0.0272216796875,0.99298095703125,4.37393188476562,-3.71597290039062,-1.21124267578125,1,1,1,2,4,25,"",6533,1.3420022,0.910222843,0.30898557,-0.95000566,0.21829781
"2024-02-12 23:32:00.461",-0.21940961,-0.4522949,0,-0.29652736,0.7092924,-0.48171547,0,-0.05156225,1.2011046,0.027358253,0,0.35818797,0.45378393,-0.06723309,0,0.35495847,0.3070937,-0.37424132,0,0.47093445,577.3993,797.3993,451.68497,105.567764,353.7729,-0.03021240234375,0.02569580078125,0.9918212890625,4.41131591796875,-3.28231811523438,-0.142059326171875,1,1,1,2,4,25,"",6534,1.586650823,0.74150931,0.40378683,-0.96823187,0.17601468
"2024-02-12 23:32:01.467",-0.008588929,-0.41440892,0,-0.29652736,0.79833966,-0.3896167,0,-0.05156225,1.251844,0.037489578,0,0.35818797,0.40665916,-0.17626904,0,0.35495847,0.34963387,-0.30060807,0,0.47093445,520.18317,793.36993,407.76556,0,475.05493,-0.02911376953125,0.0263671875,0.99627685546875,4.26177978515625,-2.2430419921875,-0.0897216796875,1,1,1,2,4,25,"",6535,1.647521548,0.58534859,0.51996025,-0.719525209,0.35716071
